"id","date","dive_number","boat","dive_guide","dive_site","max_depth","water_temperature","sightings"
1140,"2024-09-03",2,"Shark Bait","Lenny","Babylon",23,27,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 4}, {""species"" : ""Lionfish Alive"", ""count"" : 4}]"
1139,"2024-09-03",1,"Shark Bait","Bart","50 50",24,28,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1141,"2024-09-04",2,"Shark Bait","Aaron ","Hot Springs",23,30,"[{""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1142,"2024-09-05",2,"Shark Bait","Aaron ","Man of War Shoals",22,30,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}]"
1143,"2024-09-05",1,"Shark Bait","Caroline","Diamond Rock",25,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 3}]"
1144,"2024-09-06",2,"Shark Bait","Bart","50 50",24,28,"[{""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 5}]"
1145,"2024-09-06",1,"Shark Bait","Otto","Customs House",27,29,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}]"
1146,"2024-09-06",3,"Shark Bait","Otto","Tent Boulders",21,29,"[{""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
1147,"2024-09-07",1,"Shark Bait","Bart","Hot Springs",26,28,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 6}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}]"
1148,"2024-09-07",2,"Shark Bait","Caroline","Tent Shallow",12,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 8}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 1}]"
1149,"2024-09-08",2,"Shark Bait","Lenny","50 50",26,27,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 5}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 7}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Tiger Grouper"", ""count"" : 2}]"
1150,"2024-09-08",3,"Shark Bait","Lenny","Ladder Drift",24,27,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Nassau Grouper"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 5}, {""species"" : ""Lionfish Alive"", ""count"" : 4}, {""species"" : ""Lionfish Dead"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
1151,"2024-09-09",1,"Shark Bait","Caroline","Tent Shallow",32,27,"[{""species"" : null, ""count"" : null}]"
1152,"2024-09-09",2,"Shark Bait","Caroline","Man of War Shoals",21,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}]"
1153,"2024-09-09",3,"Fin & Tonic","Caroline","Hot Springs",22,27,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 4}]"
1158,"2024-09-09",2,"Shark Bait","Bart","Man of War Shoals",21,28,"[{""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
1155,"2024-09-09",3,"Shark Bait","Aaron ","Hot Springs",22,31,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 8}]"
1157,"2024-09-10",3,"Shark Bait","Bart","Ladder Drift",27,28,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
1154,"2024-09-10",2,"Shark Bait","Aaron ","Man of War Shoals",22,31,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 6}]"
1156,"2024-09-10",1,"Shark Bait","Bart","Tent Reef",21,28,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Flamingo Tongue"", ""count"" : 3}]"
1159,"2024-09-11",2,"Shark Bait","Aaron ","Diamond Rock",24,31,"[{""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Yellowfin Grouper"", ""count"" : 3}]"
1160,"2024-09-12",2,"Shark Bait","Aaron ","Ladder Drift",24,31,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Nurse Shark"", ""count"" : 3}]"
1162,"2024-09-12",3,"Shark Bait","Vicky","Hot Springs",19,29,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 3}]"
1161,"2024-09-16",3,"Fin & Tonic","Aaron ","Hot Springs",24,31,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 7}]"
1163,"2024-09-16",1,"Fin & Tonic","Vicky","Customs House",27,30,"[{""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 6}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}]"
1164,"2024-09-16",2,"Fin & Tonic","Vicky","Diamond Rock",25,30,"[{""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}]"
1166,"2024-09-17",1,"Fin & Tonic","Josef","Tent Reef Wall",27,27,"[{""species"" : ""Blacktip Reef Shark"", ""count"" : 1}]"
1165,"2024-09-17",2,"Fin & Tonic","Aaron ","Man of War Shoals",22,30,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 4}]"
1167,"2024-09-17",3,"Fin & Tonic","Josef","Hot Springs",22,27,"[{""species"" : ""Nurse Shark"", ""count"" : 2}]"
1168,"2024-09-18",1,"Fin & Tonic","Aaron ","Big Rock Deep",22,30,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}]"
1169,"2024-09-18",3,"Fin & Tonic","Aaron ","50 50",24,30,"[{""species"" : ""Green Turtle"", ""count"" : 8}, {""species"" : ""Nurse Shark"", ""count"" : 3}]"
1170,"2024-09-18",2,"Fin & Tonic","Vicky","Tent Reef",22,30,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}]"
1171,"2024-09-18",2,"Fin & Tonic","Josef","Tent Reef Wall",18,29,"[{""species"" : ""Green Turtle"", ""count"" : 2}]"
1172,"2024-09-18",3,"Fin & Tonic","Josef","50 50",20,29,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 5}]"
1176,"2024-09-20",2,"Fin & Tonic","Robins","Airport Drift",24,30,"[{""species"" : ""Tiger Grouper"", ""count"" : 5}, {""species"" : ""Nassau Grouper"", ""count"" : 8}, {""species"" : ""Yellowfin Grouper"", ""count"" : 7}, {""species"" : ""Lionfish Alive"", ""count"" : 8}]"
1175,"2024-09-20",1,"Fin & Tonic","Robins","Cove Bay",33,30,"[{""species"" : ""Tiger Grouper"", ""count"" : 5}, {""species"" : ""Nassau Grouper"", ""count"" : 7}, {""species"" : ""Yellowfin Grouper"", ""count"" : 8}, {""species"" : ""Lionfish Alive"", ""count"" : 5}]"
1174,"2024-09-21",2,"Fin & Tonic","Robins","Hot Springs",24,31,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 7}, {""species"" : ""Green Turtle"", ""count"" : 14}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 7}, {""species"" : ""Nassau Grouper"", ""count"" : 5}]"
1178,"2024-09-22",2,"Shark Bait","Aaron ","50 50",24,30,"[{""species"" : ""Nurse Shark"", ""count"" : 3}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 8}]"
1179,"2024-09-22",3,"Shark Bait","Aaron ","Green Island",18,30,"[{""species"" : ""Nurse Shark"", ""count"" : 1}]"
1173,"2024-09-22",2,"Fin & Tonic","Robins","Hot Springs",24,31,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 7}, {""species"" : ""Green Turtle"", ""count"" : 14}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 7}, {""species"" : ""Nassau Grouper"", ""count"" : 5}]"
1177,"2024-09-22",2,"Shark Bait","Vicky","50 50",22,30,"[{""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 3}]"
1183,"2024-09-26",1,"Shark Bait","Robins","Man of War Shoals",21,30,"[{""species"" : ""Southern Stingray"", ""count"" : 6}, {""species"" : ""Nassau Grouper"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 6}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Tiger Grouper"", ""count"" : 3}]"
1180,"2024-09-26",2,"Shark Bait","Aaron ","Hot Springs",24,30,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Roughtail Stingray"", ""count"" : 1}]"
1184,"2024-09-27",2,"Shark Bait","Bart ","Tent Shallow",18,29,"[{""species"" : ""Lionfish Alive"", ""count"" : 1}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Pencil Urchin"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 6}, {""species"" : ""Lionfish Dead"", ""count"" : 1}]"
1181,"2024-09-27",2,"Shark Bait","Caroline","Tent Shallow",17,27,"[{""species"" : ""Lionfish Dead"", ""count"" : 1}]"
1182,"2024-09-27",3,"Shark Bait","Caroline","Hot Springs",18,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}]"
1185,"2024-09-28",1,"Fin & Tonic","Caroline","Diamond Rock",25,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 3}]"
1186,"2024-09-28",2,"Fin & Tonic","Caroline","Green Island",18,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 4}]"
1187,"2024-09-28",3,"Fin & Tonic","Caroline","Torrens Point",17,27,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1188,"2024-09-28",1,"Fin & Tonic","Otto","Diamond Rock",24,29,"[{""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 5}]"
1189,"2024-09-28",2,"Fin & Tonic","Otto","Green Island",18,29,"[{""species"" : ""Green Turtle"", ""count"" : 1}]"
1190,"2024-09-29",2,"Shark Bait","Otto","Torrens Point",12,29,"[{""species"" : null, ""count"" : null}]"
1191,"2024-09-29",2,"Fin & Tonic","Bart","Hot Springs",22,31,"[{""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
1192,"2024-09-29",3,"Shark Bait","Otto","Otto Limits",14,29,"[{""species"" : null, ""count"" : null}]"
1193,"2024-09-29",1,"Fin & Tonic","Aaron ","Man of War Shoals",22,30,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 4}]"
1194,"2024-10-01",2,"Fin & Tonic","Bart","Core Gut",18,31,"[{""species"" : ""Reef Urchin"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Nassau Grouper"", ""count"" : 2}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 3}, {""species"" : ""Lionfish Alive"", ""count"" : 1}]"
1195,"2024-10-01",1,"Fin & Tonic","Robins","Big Rock Deep",24,30,"[{""species"" : ""Nassau Grouper"", ""count"" : 8}, {""species"" : ""Yellowfin Grouper"", ""count"" : 15}, {""species"" : ""Tiger Grouper"", ""count"" : 8}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
1196,"2024-10-01",3,"Fin & Tonic","Robins","Hot Springs",24,30,"[{""species"" : ""Nassau Grouper"", ""count"" : 6}, {""species"" : ""Tiger Grouper"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 8}, {""species"" : ""Green Turtle"", ""count"" : 10}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 6}]"
1198,"2024-10-02",1,"Shark Bait","Caroline","Hole in the Corner",12,27,"[{""species"" : null, ""count"" : null}]"
1199,"2024-10-02",2,"Shark Bait","Caroline","Otto Limits",12,27,"[{""species"" : ""Spotted Eagle Ray"", ""count"" : 1}]"
1197,"2024-10-02",3,"Shark Bait","Vicky","Tent Shallow",23,31,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1200,"2024-10-02",3,"Shark Bait","Caroline","Tent Shallow",16,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 2}]"
1201,"2024-10-04",1,"Shark Bait","Caroline","Third Encounter",31,27,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Lionfish Alive"", ""count"" : 3}]"
1202,"2024-10-04",2,"Shark Bait","Caroline","Ladder Drift",22,27,"[{""species"" : ""Nurse Shark"", ""count"" : 3}]"
1203,"2024-10-04",3,"Shark Bait","Caroline","Tent Shallow",28,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 8}]"
1204,"2024-10-06",1,"Shark Bait","Josef","Customs House",29,28,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 2}]"
1205,"2024-10-06",3,"Shark Bait","Josef","Hot Springs",25,29,"[{""species"" : ""Nurse Shark"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Southern Stingray"", ""count"" : 2}]"
1206,"2024-10-06",2,"Shark Bait","Aaron ","Tent Reef",24,30,"[{""species"" : ""Green Turtle"", ""count"" : 4}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}]"
1207,"2024-10-06",3,"Shark Bait","Aaron ","Hot Springs",22,30,"[{""species"" : ""Green Turtle"", ""count"" : 12}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 5}, {""species"" : ""Spotted Eagle Ray"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 1}]"
1208,"2024-10-06",2,"Shark Bait","Caroline","Green Island",12,27,"[{""species"" : ""Lionfish Alive"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
1209,"2024-10-06",1,"Shark Bait","Bart","Customs House",26,30,"[{""species"" : ""Green Turtle"", ""count"" : 1}]"
1210,"2024-10-06",2,"Shark Bait","Bart","Tent Shallow",23,30,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 2}]"
1213,"2024-10-07",3,"Shark Bait","Aaron ","Tent Boulders",24,30,"[{""species"" : ""Green Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}]"
1211,"2024-10-07",2,"Shark Bait","Bart","Man of War Shoals",21,30,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Reef Urchin"", ""count"" : 2}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 2}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}]"
1212,"2024-10-07",1,"Shark Bait","Aaron ","Third Encounter",33,30,"[{""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Yellowfin Grouper"", ""count"" : 2}]"
1215,"2024-10-08",2,"Shark Bait","Vicky","Big Rock Deep",22,30,"[{""species"" : ""Long Snout Seahorse"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}, {""species"" : ""Lionfish Alive"", ""count"" : 2}]"
1216,"2024-10-08",2,"Shark Bait","Aaron ","Big Rock Deep",22,30,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 2}, {""species"" : ""Long Snout Seahorse"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1214,"2024-10-08",1,"Shark Bait","Vicky","Diamond Rock",24,30,"[{""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 5}]"
1219,"2024-10-09",2,"Shark Bait","Aaron ","Tent Shallow",22,30,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 4}]"
1220,"2024-10-09",3,"Shark Bait","Aaron ","Hole in the Corner",18,30,"[{""species"" : null, ""count"" : null}]"
1221,"2024-10-09",1,"Fin & Tonic","Robins","Babylon",18,31,"[{""species"" : ""Tiger Grouper"", ""count"" : 4}, {""species"" : ""Yellowfin Grouper"", ""count"" : 5}, {""species"" : ""Nassau Grouper"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 2}, {""species"" : ""Southern Stingray"", ""count"" : 2}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Lionfish Dead"", ""count"" : 2}]"
1217,"2024-10-09",1,"Shark Bait","Vicky","Twilight Zone",32,31,"[{""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lionfish Dead"", ""count"" : 1}]"
1218,"2024-10-09",2,"Shark Bait","Vicky","Tent Shallow",22,31,"[{""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Lionfish Dead"", ""count"" : 3}, {""species"" : ""Flamingo Tongue"", ""count"" : 1}, {""species"" : ""Longspine Sea Urchin"", ""count"" : 1}, {""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1227,"2024-10-09",2,"Fin & Tonic","Otto","Torrens Point",12,29,"[{""species"" : null, ""count"" : null}]"
1223,"2024-10-10",2,"Shark Bait","Vicky","Man of War Shoals",21,30,"[{""species"" : ""Southern Stingray"", ""count"" : 3}, {""species"" : ""Green Turtle"", ""count"" : 3}]"
1224,"2024-10-10",1,"Shark Bait","Aaron ","50 50",25,30,"[{""species"" : ""Green Turtle"", ""count"" : 6}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Nurse Shark"", ""count"" : 4}]"
1225,"2024-10-10",2,"Shark Bait","Aaron ","Man of War Shoals",22,30,"[{""species"" : ""Yellowfin Grouper"", ""count"" : 4}, {""species"" : ""Green Turtle"", ""count"" : 2}]"
1226,"2024-10-10",1,"Fin & Tonic","Otto","Twilight Zone",30,27,"[{""species"" : null, ""count"" : null}]"
1228,"2024-10-10",3,"Fin & Tonic","Otto","Otto Limits",15,29,"[{""species"" : null, ""count"" : null}]"
1222,"2024-10-10",1,"Shark Bait","Vicky","50 50",21,30,"[{""species"" : ""Green Turtle"", ""count"" : 5}, {""species"" : ""Hawksbill Turtle"", ""count"" : 1}, {""species"" : ""Caribbean Reef Shark"", ""count"" : 1}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Nurse Shark"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 1}]"
1230,"2024-10-11",2,"Shark Bait","Bart","Tent Boulders",24,30,"[{""species"" : ""Flamingo Tongue"", ""count"" : 4}, {""species"" : ""Lettuce Sea Slug"", ""count"" : 3}, {""species"" : ""Green Turtle"", ""count"" : 2}, {""species"" : ""Nurse Shark"", ""count"" : 1}]"
1229,"2024-10-11",2,"Shark Bait","Caroline","Hot Springs",18,27,"[{""species"" : ""Nurse Shark"", ""count"" : 1}]"
1231,"2024-10-11",3,"Shark Bait","Bart","Hot Springs",24,30,"[{""species"" : ""Nurse Shark"", ""count"" : 1}, {""species"" : ""Green Turtle"", ""count"" : 3}, {""species"" : ""Southern Stingray"", ""count"" : 1}, {""species"" : ""Flamingo Tongue"", ""count"" : 4}]"
